run_id,workflow_slug,workflow_name,component,component_label,model_slug,model_name,vendor,calls_in_run,tokens_input,tokens_output,cached_tokens_input,cost_input_usd,cost_cached_input_usd,cost_output_usd,cost_total_usd,cost_share_pct,is_invisible,invisible_reason,latency_ttft_ms,latency_generation_ms,latency_total_ms,retried,retry_count,status,timestamp_start,timestamp_end,active_users,runs_per_day
866f88fc-7fd3-435c-9688-1d9ba961c8e8,news-filing-alert-triage,News and filing alert triage,retrieval,Entity resolution and prior-alert lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,2,737,0,0,9.581e-05,0.0,0.0,9.581e-05,3,True,"Entity resolution queries are served by an in-house NER model whose inference cost is allocated to the infra team, not the trading workflow.",185,50,235,False,0,success,2024-04-26T02:11:11.804776,2024-04-26T02:11:12.039776,10,400
866f88fc-7fd3-435c-9688-1d9ba961c8e8,news-filing-alert-triage,News and filing alert triage,history,Coverage context re-injection,claude-haiku-4,Claude Haiku 4,Anthropic,1,6466,0,1471,0.004995,0.0001471,0.0,0.0051421,42,True,Coverage context is injected by the alert-enrichment service; it shows up as increased prompt length in the model bill but is never attributed to this workflow.,285,50,335,False,0,success,2024-04-26T02:11:12.105776,2024-04-26T02:11:12.440776,10,400
6c7b6a1e-a6e7-4150-b91b-9276611574bd,regulatory-filing-review,Regulatory filing review,model,Long-context inference (Gemini 2.5 Pro),gemini-2-5-pro,Gemini 2.5 Pro,Google,1,173029,5485,15716,0.19664125,0.00491125,0.05485,0.2564025,38,False,,903,94366,95269,False,0,success,2024-02-03T13:43:58.348688,2024-02-03T13:45:33.617688,12,5
6c7b6a1e-a6e7-4150-b91b-9276611574bd,regulatory-filing-review,Regulatory filing review,prompt,Extraction schema and compliance checklist,gemini-2-5-pro,Gemini 2.5 Pro,Google,1,16277,0,2739,0.0169225,0.00085594,0.0,0.01777844,3,False,,925,50,975,False,0,success,2024-02-03T13:45:33.665688,2024-02-03T13:45:34.640688,12,5
6c7b6a1e-a6e7-4150-b91b-9276611574bd,regulatory-filing-review,Regulatory filing review,orchestration,Pre-processing and post-processing pipeline calls,gemini-2-5-pro,Gemini 2.5 Pro,Google,3,14269,1509,490,0.01722375,0.00015313,0.01509,0.03246688,4,True,"Pre- and post-processing calls are logged as 'pipeline infra' costs, not attributed to the filing review workflow.",1078,28752,29830,False,0,success,2024-02-03T13:45:34.784688,2024-02-03T13:46:04.614688,12,5
6c7b6a1e-a6e7-4150-b91b-9276611574bd,regulatory-filing-review,Regulatory filing review,retrieval,Precedent-filing vector lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,8,19617,0,0,0.00255021,0.0,0.0,0.00255021,32,True,"Embedding regeneration on every run is a design default in LlamaIndex; the cost appears on the embedding-provider invoice, not in the LLM spend view.",147,50,197,False,0,success,2024-02-03T13:46:04.693688,2024-02-03T13:46:04.890688,12,5
6c7b6a1e-a6e7-4150-b91b-9276611574bd,regulatory-filing-review,Regulatory filing review,history,Cross-document comparison context,gemini-2-5-pro,Gemini 2.5 Pro,Google,1,8600,0,3194,0.0067575,0.00099813,0.0,0.00775563,23,True,Cross-cycle context is framed as 'document memory' and handled by the application layer; it never appears as a token cost line in the model provider bill.,459,50,509,False,0,success,2024-02-03T13:46:04.956688,2024-02-03T13:46:05.465688,12,5
4ed63c00-5ff7-4608-80a9-86730f063b32,regulatory-filing-review,Regulatory filing review,model,Long-context inference (Gemini 2.5 Pro),gemini-2-5-pro,Gemini 2.5 Pro,Google,1,265026,4683,5799,0.32403375,0.00181219,0.04683,0.37267594,38,False,,941,99727,100668,False,0,success,2024-07-24T12:50:01.982288,2024-07-24T12:51:42.650288,12,5
4ed63c00-5ff7-4608-80a9-86730f063b32,regulatory-filing-review,Regulatory filing review,prompt,Extraction schema and compliance checklist,gemini-2-5-pro,Gemini 2.5 Pro,Google,2,17486,0,3204,0.0178525,0.00100125,0.0,0.01885375,3,False,,948,50,998,False,0,success,2024-07-24T12:51:42.693288,2024-07-24T12:51:43.691288,12,5
4ed63c00-5ff7-4608-80a9-86730f063b32,regulatory-filing-review,Regulatory filing review,orchestration,Pre-processing and post-processing pipeline calls,gemini-2-5-pro,Gemini 2.5 Pro,Google,4,13319,1631,1290,0.01503625,0.00040313,0.01631,0.03174938,4,True,"Pre- and post-processing calls are logged as 'pipeline infra' costs, not attributed to the filing review workflow.",758,33374,34132,False,0,success,2024-07-24T12:51:43.719288,2024-07-24T12:52:17.851288,12,5
4ed63c00-5ff7-4608-80a9-86730f063b32,regulatory-filing-review,Regulatory filing review,retrieval,Precedent-filing vector lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,7,19726,0,0,0.00256438,0.0,0.0,0.00256438,32,True,"Embedding regeneration on every run is a design default in LlamaIndex; the cost appears on the embedding-provider invoice, not in the LLM spend view.",55,50,105,False,0,success,2024-07-24T12:52:17.905288,2024-07-24T12:52:18.010288,12,5
4ed63c00-5ff7-4608-80a9-86730f063b32,regulatory-filing-review,Regulatory filing review,history,Cross-document comparison context,gemini-2-5-pro,Gemini 2.5 Pro,Google,1,18648,0,6217,0.01553875,0.00194281,0.0,0.01748156,23,True,Cross-cycle context is framed as 'document memory' and handled by the application layer; it never appears as a token cost line in the model provider bill.,878,50,928,False,0,success,2024-07-24T12:52:18.120288,2024-07-24T12:52:19.048288,12,5
43ba0132-27e0-4b88-aea2-33f70119e6f5,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,model,Signal inference (GPT-4.1),gpt-4-1,GPT-4.1,OpenAI,11,30717,5498,1076,0.059282,0.0002152,0.043984,0.1034812,18,False,,642,88396,89038,False,0,success,2024-05-06T14:03:24.092010,2024-05-06T14:04:53.130010,8,12
43ba0132-27e0-4b88-aea2-33f70119e6f5,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,prompt,"Signal schema, ticker metadata, and examples",gpt-4-1,GPT-4.1,OpenAI,14,52467,0,16464,0.072006,0.0032928,0.0,0.0752988,21,False,,846,50,896,False,0,success,2024-05-06T14:04:53.152010,2024-05-06T14:04:54.048010,8,12
43ba0132-27e0-4b88-aea2-33f70119e6f5,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,orchestration,"Ticker batching, routing, and aggregation calls",gpt-4-1,GPT-4.1,OpenAI,20,11723,901,109,0.023228,2.18e-05,0.007208,0.0304578,5,True,"Batching and aggregation calls are attributed to 'orchestration infrastructure' in the platform, not to this workflow's cost center.",808,13616,14424,False,0,success,2024-05-06T14:04:54.115010,2024-05-06T14:05:08.539010,8,12
43ba0132-27e0-4b88-aea2-33f70119e6f5,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,retrieval,News and filing vector lookups per ticker,text-embedding-3-large,text-embedding-3-large,OpenAI,165,32669,0,0,0.00424697,0.0,0.0,0.00424697,11,True,Vector DB query costs are on the Pinecone or Weaviate invoice; no join to the LLM workflow P&L has been built.,110,50,160,False,0,success,2024-05-06T14:05:08.672010,2024-05-06T14:05:08.832010,8,12
43ba0132-27e0-4b88-aea2-33f70119e6f5,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,history,Prior signal state re-injection,gpt-4-1,GPT-4.1,OpenAI,16,151830,0,35597,0.232466,0.0071194,0.0,0.2395854,45,True,Signal state history is maintained by the application layer as a 'context window' feature; none of the LLM vendor dashboards show it as a distinct cost component.,721,50,771,False,0,success,2024-05-06T14:05:08.946010,2024-05-06T14:05:09.717010,8,12
295de2b0-3ca6-4644-bd79-45a148aa4c2d,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,model,Conversational inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,8,25227,924,64,0.075489,1.92e-05,0.01386,0.0893682,16,False,,767,10825,11592,False,0,success,2024-02-26T01:26:52.174920,2024-02-26T01:27:03.766920,25,10
295de2b0-3ca6-4644-bd79-45a148aa4c2d,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,prompt,Analyst persona and source citation rules,claude-sonnet-4,Claude Sonnet 4,Anthropic,9,55430,0,18988,0.109326,0.0056964,0.0,0.1150224,21,False,,824,50,874,False,0,success,2024-02-26T01:27:03.854920,2024-02-26T01:27:04.728920,25,10
295de2b0-3ca6-4644-bd79-45a148aa4c2d,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,orchestration,Query routing and intent classification,claude-sonnet-4,Claude Sonnet 4,Anthropic,7,4338,264,26,0.012936,7.8e-06,0.00396,0.0169038,3,True,Intent classification calls are made by the chatbot middleware layer; they land on a platform cost center separate from the analytics workflow budget.,703,3097,3800,False,0,success,2024-02-26T01:27:04.835920,2024-02-26T01:27:08.635920,25,10
295de2b0-3ca6-4644-bd79-45a148aa4c2d,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,retrieval,Knowledge base vector queries per turn,text-embedding-3-large,text-embedding-3-large,OpenAI,7,30939,0,0,0.00402207,0.0,0.0,0.00402207,13,True,"Nightly index rebuild re-embeds the full knowledge base regardless of which documents have changed; this cost appears on the embedding-provider invoice, not the chatbot budget.",75,50,125,False,0,success,2024-02-26T01:27:08.783920,2024-02-26T01:27:08.908920,25,10
295de2b0-3ca6-4644-bd79-45a148aa4c2d,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,history,Full session history re-sent on every turn,claude-sonnet-4,Claude Sonnet 4,Anthropic,7,149996,0,60925,0.267213,0.0182775,0.0,0.2854905,47,True,Session history is managed by the chat framework as a first-class feature; the token volume it generates is never disaggregated from the per-turn inference cost in any dashboard the fund currently runs.,915,50,965,False,0,success,2024-02-26T01:27:09.055920,2024-02-26T01:27:10.020920,25,10
98a5dbd8-ba0a-4d5c-a020-d8ca65d08590,market-research-synthesis-agentic,Market research synthesis (agentic loop),model,LLM inference (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,11,35811,6674,1145,0.51999,0.0017175,0.50055,1.0222575,29,False,,1178,163807,164985,False,0,success,2024-12-12T11:28:19.891617,2024-12-12T11:31:04.876617,10,6
98a5dbd8-ba0a-4d5c-a020-d8ca65d08590,market-research-synthesis-agentic,Market research synthesis (agentic loop),prompt,Research persona and output schema prefix,claude-opus-4,Claude Opus 4,Anthropic,13,77570,0,22297,0.829095,0.0334455,0.0,0.8625405,26,False,,1444,50,1494,False,0,success,2024-12-12T11:31:04.908617,2024-12-12T11:31:06.402617,10,6
98a5dbd8-ba0a-4d5c-a020-d8ca65d08590,market-research-synthesis-agentic,Market research synthesis (agentic loop),orchestration,Planner-executor-verifier loop hops,claude-opus-4,Claude Opus 4,Anthropic,35,14804,2355,846,0.20937,0.001269,0.176625,0.387264,12,True,Each planner-executor-verifier trio looks like one 'research step' in logs; the three underlying API calls are never surfaced as separate line items.,748,53147,53895,False,0,success,2024-12-12T11:31:06.519617,2024-12-12T11:32:00.414617,10,6
98a5dbd8-ba0a-4d5c-a020-d8ca65d08590,market-research-synthesis-agentic,Market research synthesis (agentic loop),retrieval,Iterative web and vector retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,29,14890,0,0,0.0019357,0.0,0.0,0.0019357,5,True,Retrieval cost sits on the vector-DB vendor invoice; no cross-charging to the workflow P&L occurs.,140,50,190,False,0,success,2024-12-12T11:32:00.527617,2024-12-12T11:32:00.717617,10,6
98a5dbd8-ba0a-4d5c-a020-d8ca65d08590,market-research-synthesis-agentic,Market research synthesis (agentic loop),history,Full research thread re-sent each iteration,claude-opus-4,Claude Opus 4,Anthropic,12,170196,0,61075,1.636815,0.0916125,0.0,1.7284275,28,True,"Accumulated research state is framed as 'context' in framework logs, not as re-billed tokens, so it does not appear in per-call spend reporting.",939,50,989,False,0,success,2024-12-12T11:32:00.795617,2024-12-12T11:32:01.784617,10,6
e16afc84-8e89-4e00-8c2f-8bbf19868353,deal-investment-memo-generation,Deal and investment memo generation,model,Long-form synthesis (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,3,73889,5486,1561,1.08492,0.0023415,0.41145,1.4987115,37,False,,1306,136031,137337,False,0,success,2024-12-21T14:09:43.774290,2024-12-21T14:12:01.111290,6,3
e16afc84-8e89-4e00-8c2f-8bbf19868353,deal-investment-memo-generation,Deal and investment memo generation,prompt,IC memo template and section schema,claude-opus-4,Claude Opus 4,Anthropic,2,36281,0,6918,0.440445,0.010377,0.0,0.450822,11,False,,688,50,738,False,0,success,2024-12-21T14:12:01.135290,2024-12-21T14:12:01.873290,6,3
e16afc84-8e89-4e00-8c2f-8bbf19868353,deal-investment-memo-generation,Deal and investment memo generation,orchestration,Document ingestion and section routing agents,claude-opus-4,Claude Opus 4,Anthropic,6,20415,2699,1390,0.285375,0.002085,0.202425,0.489885,12,True,"Document ingestion and merge agents are instrumented as 'data pipeline' steps in engineering logs, not as LLM spend in the finance system.",1116,60345,61461,False,0,success,2024-12-21T14:12:01.890290,2024-12-21T14:13:03.351290,6,3
e16afc84-8e89-4e00-8c2f-8bbf19868353,deal-investment-memo-generation,Deal and investment memo generation,retrieval,Source document chunk retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,22,44477,0,0,0.00578201,0.0,0.0,0.00578201,4,True,Re-embedding unchanged source docs on revision runs is a known inefficiency; the cost is buried in the embedding vendor line rather than the deal P&L.,154,50,204,False,0,success,2024-12-21T14:13:03.482290,2024-12-21T14:13:03.686290,6,3
e16afc84-8e89-4e00-8c2f-8bbf19868353,deal-investment-memo-generation,Deal and investment memo generation,history,Prior memo draft re-injection on revisions,claude-opus-4,Claude Opus 4,Anthropic,2,41011,0,14168,0.402645,0.021252,0.0,0.423897,36,True,Revision-cycle context is framed as 'draft history' by the application; it appears nowhere in the per-run cost breakdown visible to finance or risk.,541,50,591,False,0,success,2024-12-21T14:13:03.737290,2024-12-21T14:13:04.328290,6,3
a15fa95c-5db2-4192-a0da-58fb69041133,regulatory-filing-review,Regulatory filing review,model,Long-context inference (Gemini 2.5 Pro),gemini-2-5-pro,Gemini 2.5 Pro,Google,2,200586,3189,7551,0.24129375,0.00235969,0.03189,0.27554344,38,False,,909,56361,57270,False,0,success,2024-08-24T06:58:29.332464,2024-08-24T06:59:26.602464,12,5
a15fa95c-5db2-4192-a0da-58fb69041133,regulatory-filing-review,Regulatory filing review,prompt,Extraction schema and compliance checklist,gemini-2-5-pro,Gemini 2.5 Pro,Google,2,15917,0,2422,0.01686875,0.00075688,0.0,0.01762563,3,False,,1575,50,1625,False,0,success,2024-08-24T06:59:26.731464,2024-08-24T06:59:28.356464,12,5
a15fa95c-5db2-4192-a0da-58fb69041133,regulatory-filing-review,Regulatory filing review,orchestration,Pre-processing and post-processing pipeline calls,gemini-2-5-pro,Gemini 2.5 Pro,Google,3,12706,2781,1133,0.01446625,0.00035406,0.02781,0.04263031,4,True,"Pre- and post-processing calls are logged as 'pipeline infra' costs, not attributed to the filing review workflow.",947,48266,49213,False,0,success,2024-08-24T06:59:28.438464,2024-08-24T07:00:17.651464,12,5
a15fa95c-5db2-4192-a0da-58fb69041133,regulatory-filing-review,Regulatory filing review,retrieval,Precedent-filing vector lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,9,33190,0,0,0.0043147,0.0,0.0,0.0043147,32,True,"Embedding regeneration on every run is a design default in LlamaIndex; the cost appears on the embedding-provider invoice, not in the LLM spend view.",112,50,162,False,0,success,2024-08-24T07:00:17.722464,2024-08-24T07:00:17.884464,12,5
a15fa95c-5db2-4192-a0da-58fb69041133,regulatory-filing-review,Regulatory filing review,history,Cross-document comparison context,gemini-2-5-pro,Gemini 2.5 Pro,Google,2,15409,0,5609,0.01225,0.00175281,0.0,0.01400281,23,True,Cross-cycle context is framed as 'document memory' and handled by the application layer; it never appears as a token cost line in the model provider bill.,605,50,655,False,0,success,2024-08-24T07:00:18.001464,2024-08-24T07:00:18.656464,12,5
afb82c65-4d5e-4022-a966-01f16995718f,news-filing-alert-triage,News and filing alert triage,model,Classification and summarization (Claude Haiku 4),claude-haiku-4,Claude Haiku 4,Anthropic,1,2679,104,182,0.002497,1.82e-05,0.00052,0.0030352,16,False,,264,562,826,False,0,success,2024-07-04T04:04:41.286417,2024-07-04T04:04:42.112417,10,400
afb82c65-4d5e-4022-a966-01f16995718f,news-filing-alert-triage,News and filing alert triage,prompt,Classification schema and entity metadata,claude-haiku-4,Claude Haiku 4,Anthropic,1,3550,0,1026,0.002524,0.0001026,0.0,0.0026266,27,False,,305,50,355,False,0,success,2024-07-04T04:04:42.200417,2024-07-04T04:04:42.555417,10,400
afb82c65-4d5e-4022-a966-01f16995718f,news-filing-alert-triage,News and filing alert triage,orchestration,"Ingestion, dedup, and routing pipeline",claude-haiku-4,Claude Haiku 4,Anthropic,2,1379,120,120,0.001259,1.2e-05,0.0006,0.001871,12,True,"Dedup and routing agents are considered 'infrastructure' and billed to the platform cost center, not the signal workflow budget.",407,646,1053,False,0,success,2024-07-04T04:04:42.583417,2024-07-04T04:04:43.636417,10,400
afb82c65-4d5e-4022-a966-01f16995718f,news-filing-alert-triage,News and filing alert triage,retrieval,Entity resolution and prior-alert lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,1,826,0,0,0.00010738,0.0,0.0,0.00010738,3,True,"Entity resolution queries are served by an in-house NER model whose inference cost is allocated to the infra team, not the trading workflow.",196,50,246,False,0,success,2024-07-04T04:04:43.763417,2024-07-04T04:04:44.009417,10,400
afb82c65-4d5e-4022-a966-01f16995718f,news-filing-alert-triage,News and filing alert triage,history,Coverage context re-injection,claude-haiku-4,Claude Haiku 4,Anthropic,1,7359,0,2502,0.004857,0.0002502,0.0,0.0051072,42,True,Coverage context is injected by the alert-enrichment service; it shows up as increased prompt length in the model bill but is never attributed to this workflow.,130,50,180,False,0,success,2024-07-04T04:04:44.059417,2024-07-04T04:04:44.239417,10,400
2d575236-69b7-4cf4-a8c4-d823ebc43ca4,news-filing-alert-triage,News and filing alert triage,model,Classification and summarization (Claude Haiku 4),claude-haiku-4,Claude Haiku 4,Anthropic,1,2230,164,14,0.002216,1.4e-06,0.00082,0.0030374,16,False,,383,789,1172,False,0,success,2024-12-12T18:36:03.857835,2024-12-12T18:36:05.029835,10,400
2d575236-69b7-4cf4-a8c4-d823ebc43ca4,news-filing-alert-triage,News and filing alert triage,prompt,Classification schema and entity metadata,claude-haiku-4,Claude Haiku 4,Anthropic,1,6114,0,2742,0.003372,0.0002742,0.0,0.0036462,27,False,,197,50,247,False,0,success,2024-12-12T18:36:05.155835,2024-12-12T18:36:05.402835,10,400
2d575236-69b7-4cf4-a8c4-d823ebc43ca4,news-filing-alert-triage,News and filing alert triage,orchestration,"Ingestion, dedup, and routing pipeline",claude-haiku-4,Claude Haiku 4,Anthropic,2,925,244,57,0.000868,5.7e-06,0.00122,0.0020937,12,True,"Dedup and routing agents are considered 'infrastructure' and billed to the platform cost center, not the signal workflow budget.",405,1434,1839,False,0,success,2024-12-12T18:36:05.515835,2024-12-12T18:36:07.354835,10,400
2d575236-69b7-4cf4-a8c4-d823ebc43ca4,news-filing-alert-triage,News and filing alert triage,retrieval,Entity resolution and prior-alert lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,2,962,0,0,0.00012506,0.0,0.0,0.00012506,3,True,"Entity resolution queries are served by an in-house NER model whose inference cost is allocated to the infra team, not the trading workflow.",92,50,142,False,0,success,2024-12-12T18:36:07.391835,2024-12-12T18:36:07.533835,10,400
2d575236-69b7-4cf4-a8c4-d823ebc43ca4,news-filing-alert-triage,News and filing alert triage,history,Coverage context re-injection,claude-haiku-4,Claude Haiku 4,Anthropic,1,5828,0,1933,0.003895,0.0001933,0.0,0.0040883,42,True,Coverage context is injected by the alert-enrichment service; it shows up as increased prompt length in the model bill but is never attributed to this workflow.,340,50,390,False,0,success,2024-12-12T18:36:07.545835,2024-12-12T18:36:07.935835,10,400
2835c695-d0a5-4cb4-8cbf-91c0a0ba09d2,market-research-synthesis-agentic,Market research synthesis (agentic loop),model,LLM inference (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,13,70139,9874,1124,1.035225,0.001686,0.74055,1.777461,29,False,,512,239361,239873,False,0,success,2024-04-13T04:30:40.641012,2024-04-13T04:34:40.514012,10,6
2835c695-d0a5-4cb4-8cbf-91c0a0ba09d2,market-research-synthesis-agentic,Market research synthesis (agentic loop),prompt,Research persona and output schema prefix,claude-opus-4,Claude Opus 4,Anthropic,11,91470,0,33575,0.868425,0.0503625,0.0,0.9187875,26,False,,916,50,966,False,0,success,2024-04-13T04:34:40.584012,2024-04-13T04:34:41.550012,10,6
2835c695-d0a5-4cb4-8cbf-91c0a0ba09d2,market-research-synthesis-agentic,Market research synthesis (agentic loop),orchestration,Planner-executor-verifier loop hops,claude-opus-4,Claude Opus 4,Anthropic,48,7953,1977,538,0.111225,0.000807,0.148275,0.260307,12,True,Each planner-executor-verifier trio looks like one 'research step' in logs; the three underlying API calls are never surfaced as separate line items.,975,50432,51407,False,0,success,2024-04-13T04:34:41.619012,2024-04-13T04:35:33.026012,10,6
2835c695-d0a5-4cb4-8cbf-91c0a0ba09d2,market-research-synthesis-agentic,Market research synthesis (agentic loop),retrieval,Iterative web and vector retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,24,34449,0,0,0.00447837,0.0,0.0,0.00447837,5,True,Retrieval cost sits on the vector-DB vendor invoice; no cross-charging to the workflow P&L occurs.,126,50,176,False,0,success,2024-04-13T04:35:33.038012,2024-04-13T04:35:33.214012,10,6
2835c695-d0a5-4cb4-8cbf-91c0a0ba09d2,market-research-synthesis-agentic,Market research synthesis (agentic loop),history,Full research thread re-sent each iteration,claude-opus-4,Claude Opus 4,Anthropic,11,128834,0,36970,1.37796,0.055455,0.0,1.433415,28,True,"Accumulated research state is framed as 'context' in framework logs, not as re-billed tokens, so it does not appear in per-call spend reporting.",1319,50,1369,False,0,success,2024-04-13T04:35:33.247012,2024-04-13T04:35:34.616012,10,6
39e76e01-f3af-462d-886f-5bc9f9c0d781,market-research-synthesis-agentic,Market research synthesis (agentic loop),model,LLM inference (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,14,64852,11249,3964,0.91332,0.005946,0.843675,1.762941,29,False,,732,280651,281383,False,0,success,2024-02-18T08:48:05.068196,2024-02-18T08:52:46.451196,10,6
39e76e01-f3af-462d-886f-5bc9f9c0d781,market-research-synthesis-agentic,Market research synthesis (agentic loop),prompt,Research persona and output schema prefix,claude-opus-4,Claude Opus 4,Anthropic,16,82817,0,13996,1.032315,0.020994,0.0,1.053309,26,False,,1075,50,1125,False,0,success,2024-02-18T08:52:46.494196,2024-02-18T08:52:47.619196,10,6
39e76e01-f3af-462d-886f-5bc9f9c0d781,market-research-synthesis-agentic,Market research synthesis (agentic loop),orchestration,Planner-executor-verifier loop hops,claude-opus-4,Claude Opus 4,Anthropic,44,15563,2419,538,0.225375,0.000807,0.181425,0.407607,12,True,Each planner-executor-verifier trio looks like one 'research step' in logs; the three underlying API calls are never surfaced as separate line items.,1063,58416,59479,False,0,success,2024-02-18T08:52:47.686196,2024-02-18T08:53:47.165196,10,6
39e76e01-f3af-462d-886f-5bc9f9c0d781,market-research-synthesis-agentic,Market research synthesis (agentic loop),retrieval,Iterative web and vector retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,27,22099,0,0,0.00287287,0.0,0.0,0.00287287,5,True,Retrieval cost sits on the vector-DB vendor invoice; no cross-charging to the workflow P&L occurs.,120,50,170,False,0,success,2024-02-18T08:53:47.188196,2024-02-18T08:53:47.358196,10,6
39e76e01-f3af-462d-886f-5bc9f9c0d781,market-research-synthesis-agentic,Market research synthesis (agentic loop),history,Full research thread re-sent each iteration,claude-opus-4,Claude Opus 4,Anthropic,13,100305,0,28860,1.071675,0.04329,0.0,1.114965,28,True,"Accumulated research state is framed as 'context' in framework logs, not as re-billed tokens, so it does not appear in per-call spend reporting.",853,50,903,False,0,success,2024-02-18T08:53:47.497196,2024-02-18T08:53:48.400196,10,6
ad6839aa-ec5a-467c-9cc8-22dd6eea6c73,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,model,Conversational inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,10,19796,771,1295,0.055503,0.0003885,0.011565,0.0674565,16,False,,550,11707,12257,False,0,success,2024-04-25T08:41:56.328761,2024-04-25T08:42:08.585761,25,10
ad6839aa-ec5a-467c-9cc8-22dd6eea6c73,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,prompt,Analyst persona and source citation rules,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,32276,0,8359,0.071751,0.0025077,0.0,0.0742587,21,False,,742,50,792,False,0,success,2024-04-25T08:42:08.711761,2024-04-25T08:42:09.503761,25,10
ad6839aa-ec5a-467c-9cc8-22dd6eea6c73,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,orchestration,Query routing and intent classification,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,3447,426,36,0.010233,1.08e-05,0.00639,0.0166338,3,True,Intent classification calls are made by the chatbot middleware layer; they land on a platform cost center separate from the analytics workflow budget.,857,6461,7318,False,0,success,2024-04-25T08:42:09.569761,2024-04-25T08:42:16.887761,25,10
ad6839aa-ec5a-467c-9cc8-22dd6eea6c73,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,retrieval,Knowledge base vector queries per turn,text-embedding-3-large,text-embedding-3-large,OpenAI,7,23344,0,0,0.00303472,0.0,0.0,0.00303472,13,True,"Nightly index rebuild re-embeds the full knowledge base regardless of which documents have changed; this cost appears on the embedding-provider invoice, not the chatbot budget.",98,50,148,False,0,success,2024-04-25T08:42:17.001761,2024-04-25T08:42:17.149761,25,10
ad6839aa-ec5a-467c-9cc8-22dd6eea6c73,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,history,Full session history re-sent on every turn,claude-sonnet-4,Claude Sonnet 4,Anthropic,7,171418,0,51641,0.359331,0.0154923,0.0,0.3748233,47,True,Session history is managed by the chat framework as a first-class feature; the token volume it generates is never disaggregated from the per-turn inference cost in any dashboard the fund currently runs.,715,50,765,False,0,success,2024-04-25T08:42:17.186761,2024-04-25T08:42:17.951761,25,10
e8600455-9313-4438-92fa-d77908a5e8a7,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,model,Conversational inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,8,30931,1395,995,0.089808,0.0002985,0.020925,0.1110315,16,False,,696,21547,22243,False,0,success,2024-12-03T09:29:19.875575,2024-12-03T09:29:42.118575,25,10
e8600455-9313-4438-92fa-d77908a5e8a7,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,prompt,Analyst persona and source citation rules,claude-sonnet-4,Claude Sonnet 4,Anthropic,6,63623,0,22904,0.122157,0.0068712,0.0,0.1290282,21,False,,698,50,748,False,0,success,2024-12-03T09:29:42.191575,2024-12-03T09:29:42.939575,25,10
e8600455-9313-4438-92fa-d77908a5e8a7,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,orchestration,Query routing and intent classification,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,3411,278,109,0.009906,3.27e-05,0.00417,0.0141087,3,True,Intent classification calls are made by the chatbot middleware layer; they land on a platform cost center separate from the analytics workflow budget.,556,3300,3856,False,0,success,2024-12-03T09:29:43.004575,2024-12-03T09:29:46.860575,25,10
e8600455-9313-4438-92fa-d77908a5e8a7,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,retrieval,Knowledge base vector queries per turn,text-embedding-3-large,text-embedding-3-large,OpenAI,9,66888,0,0,0.00869544,0.0,0.0,0.00869544,13,True,"Nightly index rebuild re-embeds the full knowledge base regardless of which documents have changed; this cost appears on the embedding-provider invoice, not the chatbot budget.",149,50,199,False,0,success,2024-12-03T09:29:46.992575,2024-12-03T09:29:47.191575,25,10
